;Book;Source;Target;Value;Normalized;Weight
410;The Lady of the Lake;Meve;Willemer;1;0.0;0.0006146281499692685
411;The Lady of the Lake;Milo;Philippa;1;0.0;0.0006146281499692685
412;The Lady of the Lake;Milo;Pike;1;0.0;0.0006146281499692685
413;The Lady of the Lake;Milton;Ograbek;3;0.024390243902439025;0.0018438844499078057
414;The Lady of the Lake;Milton;Pike;2;0.012195121951219513;0.001229256299938537
415;The Lady of the Lake;Milva;Reynart;2;0.012195121951219513;0.001229256299938537
416;The Lady of the Lake;Milva;Triss;1;0.0;0.0006146281499692685
417;The Lady of the Lake;Milva;Vesemir;1;0.0;0.0006146281499692685
418;The Lady of the Lake;Milva;Vilgefortz;1;0.0;0.0006146281499692685
419;The Lady of the Lake;Milva;Yennefer;1;0.0;0.0006146281499692685
420;The Lady of the Lake;Milva;Zoltan;1;0.0;0.0006146281499692685
421;The Lady of the Lake;Morvran;Prince;1;0.0;0.0006146281499692685
422;The Lady of the Lake;Munro;Yazon;1;0.0;0.0006146281499692685
423;The Lady of the Lake;Munro;Zoltan;1;0.0;0.0006146281499692685
424;The Lady of the Lake;Nenneke;Triss;2;0.012195121951219513;0.001229256299938537
425;The Lady of the Lake;Nenneke;Yennefer;2;0.012195121951219513;0.001229256299938537
426;The Lady of the Lake;Nicodemus;Vilgefortz;1;0.0;0.0006146281499692685
427;The Lady of the Lake;Nimue;Rience;1;0.0;0.0006146281499692685
428;The Lady of the Lake;Nimue;Triss;1;0.0;0.0006146281499692685
429;The Lady of the Lake;Nimue;Yennefer;3;0.024390243902439025;0.0018438844499078057
430;The Lady of the Lake;Okultich;Pike;7;0.07317073170731707;0.0043023970497848806
431;The Lady of the Lake;Ouder;Shani;1;0.0;0.0006146281499692685
432;The Lady of the Lake;Ouder;Zoltan;1;0.0;0.0006146281499692685
433;The Lady of the Lake;Pavetta;Philippa;1;0.0;0.0006146281499692685
434;The Lady of the Lake;Pavetta;Roegner;2;0.012195121951219513;0.001229256299938537
435;The Lady of the Lake;Pavetta;Vilgefortz;6;0.06097560975609756;0.0036877688998156115
436;The Lady of the Lake;Pegasus;Weasel;1;0.0;0.0006146281499692685
437;The Lady of the Lake;Petunia;Pike;1;0.0;0.0006146281499692685
438;The Lady of the Lake;Philippa;Reynart;1;0.0;0.0006146281499692685
439;The Lady of the Lake;Philippa;Sabrina;10;0.10975609756097561;0.006146281499692686
440;The Lady of the Lake;Philippa;Sigismund;1;0.0;0.0006146281499692685
441;The Lady of the Lake;Philippa;Triss;1;0.0;0.0006146281499692685
442;The Lady of the Lake;Philippa;Vascoigne;1;0.0;0.0006146281499692685
443;The Lady of the Lake;Philippa;Vattier;1;0.0;0.0006146281499692685
444;The Lady of the Lake;Philippa;Vilgefortz;3;0.024390243902439025;0.0018438844499078057
445;The Lady of the Lake;Philippa;Willemer;2;0.012195121951219513;0.001229256299938537
446;The Lady of the Lake;Philippa;Yennefer;6;0.06097560975609756;0.0036877688998156115
447;The Lady of the Lake;Pike;Two;1;0.0;0.0006146281499692685
448;The Lady of the Lake;Regan;Yarpen;2;0.012195121951219513;0.001229256299938537
449;The Lady of the Lake;Regan;Yazon;1;0.0;0.0006146281499692685
450;The Lady of the Lake;Rience;Yennefer;1;0.0;0.0006146281499692685
451;The Lady of the Lake;Sabrina;Yennefer;4;0.036585365853658534;0.002458512599877074
452;The Lady of the Lake;Shani;Yaevinn;1;0.0;0.0006146281499692685
453;The Lady of the Lake;Sheldon;Zoltan;3;0.024390243902439025;0.0018438844499078057
454;The Lady of the Lake;Sigismund;Willemer;1;0.0;0.0006146281499692685
455;The Lady of the Lake;Stefan;Vattier;1;0.0;0.0006146281499692685
456;The Lady of the Lake;Stefan;Vilgefortz;3;0.024390243902439025;0.0018438844499078057
457;The Lady of the Lake;Stefan;Yennefer;3;0.024390243902439025;0.0018438844499078057
458;The Lady of the Lake;Stella;Torres;1;0.0;0.0006146281499692685
459;The Lady of the Lake;Stella;Vilgefortz;1;0.0;0.0006146281499692685
460;The Lady of the Lake;Tissaia;Triss;1;0.0;0.0006146281499692685
461;The Lady of the Lake;Tissaia;Yennefer;6;0.06097560975609756;0.0036877688998156115
462;The Lady of the Lake;Triss;Yennefer;18;0.2073170731707317;0.011063306699446834
463;The Lady of the Lake;Triss;Zoltan;1;0.0;0.0006146281499692685
464;The Lady of the Lake;Two;Yarpen;1;0.0;0.0006146281499692685
465;The Lady of the Lake;Two;Yennefer;1;0.0;0.0006146281499692685
466;The Lady of the Lake;Vattier;Vilgefortz;1;0.0;0.0006146281499692685
467;The Lady of the Lake;Vesemir;Yarpen;1;0.0;0.0006146281499692685
468;The Lady of the Lake;Vilgefortz;Xarthisius;1;0.0;0.0006146281499692685
469;The Lady of the Lake;Vilgefortz;Yennefer;35;0.4146341463414634;0.0215119852489244
470;The Lady of the Lake;Vysogota;Yennefer;2;0.012195121951219513;0.001229256299938537
471;The Lady of the Lake;Yarpen;Yennefer;1;0.0;0.0006146281499692685
472;The Lady of the Lake;Yarpen;Zoltan;14;0.15853658536585366;0.008604794099569761
473;The Lady of the Lake;Yazon;Zoltan;1;0.0;0.0006146281499692685
0;Something Ends, Something Begins;Adda;Devereux;1;0.0;0.0036363636363636364
1;Something Ends, Something Begins;Adda;Yves;1;0.0;0.0036363636363636364
2;Something Ends, Something Begins;Agloval;Braenn;1;0.0;0.0036363636363636364
3;Something Ends, Something Begins;Agloval;Chireadan;1;0.0;0.0036363636363636364
4;Something Ends, Something Begins;Agloval;Eskel;1;0.0;0.0036363636363636364
5;Something Ends, Something Begins;Agloval;Herwig;1;0.0;0.0036363636363636364
6;Something Ends, Something Begins;Agloval;Kashka;1;0.0;0.0036363636363636364
7;Something Ends, Something Begins;Annika;Caldemeyn;4;0.10714285714285714;0.014545454545454545
8;Something Ends, Something Begins;Annika;Dainty;1;0.0;0.0036363636363636364
9;Something Ends, Something Begins;Annika;Dandelion;1;0.0;0.0036363636363636364
10;Something Ends, Something Begins;Annika;Devereux;1;0.0;0.0036363636363636364
11;Something Ends, Something Begins;Annika;Yarpen;1;0.0;0.0036363636363636364
12;Something Ends, Something Begins;Braenn;Cirilla;1;0.0;0.0036363636363636364
13;Something Ends, Something Begins;Braenn;Dudu;1;0.0;0.0036363636363636364
14;Something Ends, Something Begins;Braenn;Freya;1;0.0;0.0036363636363636364
15;Something Ends, Something Begins;Braenn;Geralt;1;0.0;0.0036363636363636364
16;Something Ends, Something Begins;Braenn;Kashka;4;0.10714285714285714;0.014545454545454545
17;Something Ends, Something Begins;Braenn;Loki;2;0.03571428571428571;0.007272727272727273
18;Something Ends, Something Begins;Braenn;Matholm;1;0.0;0.0036363636363636364
19;Something Ends, Something Begins;Braenn;Morenn;1;0.0;0.0036363636363636364
20;Something Ends, Something Begins;Braenn;Nenneke;1;0.0;0.0036363636363636364
21;Something Ends, Something Begins;Caldemeyn;Ciri;1;0.0;0.0036363636363636364
22;Something Ends, Something Begins;Caldemeyn;Eskel;1;0.0;0.0036363636363636364
23;Something Ends, Something Begins;Caldemeyn;Freya;1;0.0;0.0036363636363636364
24;Something Ends, Something Begins;Caldemeyn;Loki;1;0.0;0.0036363636363636364
25;Something Ends, Something Begins;Caldemeyn;Radcliffe;1;0.0;0.0036363636363636364
26;Something Ends, Something Begins;Caldemeyn;Villentretenmerth;2;0.03571428571428571;0.007272727272727273
27;Something Ends, Something Begins;Caldemeyn;Yennefer;1;0.0;0.0036363636363636364
28;Something Ends, Something Begins;Chireadan;Eskel;1;0.0;0.0036363636363636364
29;Something Ends, Something Begins;Chireadan;Geralt;1;0.0;0.0036363636363636364
30;Something Ends, Something Begins;Chireadan;Yarpen;2;0.03571428571428571;0.007272727272727273
31;Something Ends, Something Begins;Cirilla;Geralt;1;0.0;0.0036363636363636364
32;Something Ends, Something Begins;Cirilla;Mona;4;0.10714285714285714;0.014545454545454545
33;Something Ends, Something Begins;Cirilla;Morenn;2;0.03571428571428571;0.007272727272727273
34;Something Ends, Something Begins;Ciri;Dorregaray;1;0.0;0.0036363636363636364
35;Something Ends, Something Begins;Ciri;Eskel;1;0.0;0.0036363636363636364
36;Something Ends, Something Begins;Ciri;Galahad;3;0.07142857142857142;0.01090909090909091
37;Something Ends, Something Begins;Ciri;Geralt;13;0.42857142857142855;0.04727272727272727
38;Something Ends, Something Begins;Ciri;Herwig;3;0.07142857142857142;0.01090909090909091
39;Something Ends, Something Begins;Ciri;Jarre;2;0.03571428571428571;0.007272727272727273
40;Something Ends, Something Begins;Ciri;Kelpie;5;0.14285714285714285;0.01818181818181818
41;Something Ends, Something Begins;Ciri;Loki;2;0.03571428571428571;0.007272727272727273
42;Something Ends, Something Begins;Ciri;Nenneke;5;0.14285714285714285;0.01818181818181818
43;Something Ends, Something Begins;Ciri;Yennefer;7;0.21428571428571427;0.025454545454545455
44;Something Ends, Something Begins;Crach;Mona;1;0.0;0.0036363636363636364
45;Something Ends, Something Begins;Dainty;Eskel;1;0.0;0.0036363636363636364
46;Something Ends, Something Begins;Dainty;Lily;1;0.0;0.0036363636363636364
47;Something Ends, Something Begins;Dainty;Villentretenmerth;1;0.0;0.0036363636363636364
48;Something Ends, Something Begins;Dandelion;Freixenet;1;0.0;0.0036363636363636364
49;Something Ends, Something Begins;Dandelion;Gardenia;1;0.0;0.0036363636363636364
50;Something Ends, Something Begins;Dandelion;Geralt;5;0.14285714285714285;0.01818181818181818
51;Something Ends, Something Begins;Dandelion;Herwig;1;0.0;0.0036363636363636364
52;Something Ends, Something Begins;Dandelion;Loki;1;0.0;0.0036363636363636364
53;Something Ends, Something Begins;Dandelion;Sh'eenaz;1;0.0;0.0036363636363636364
54;Something Ends, Something Begins;Dandelion;Villentretenmerth;2;0.03571428571428571;0.007272727272727273
55;Something Ends, Something Begins;Dandelion;Yarpen;1;0.0;0.0036363636363636364
56;Something Ends, Something Begins;Dandelion;Yennefer;3;0.07142857142857142;0.01090909090909091
57;Something Ends, Something Begins;Devereux;Matholm;2;0.03571428571428571;0.007272727272727273
58;Something Ends, Something Begins;Devereux;Sigismund;1;0.0;0.0036363636363636364
59;Something Ends, Something Begins;Devereux;Villentretenmerth;1;0.0;0.0036363636363636364
60;Something Ends, Something Begins;Dorregaray;Herwig;1;0.0;0.0036363636363636364
61;Something Ends, Something Begins;Dorregaray;Kashka;1;0.0;0.0036363636363636364
62;Something Ends, Something Begins;Dorregaray;Loki;1;0.0;0.0036363636363636364
63;Something Ends, Something Begins;Dorregaray;Mona;1;0.0;0.0036363636363636364
64;Something Ends, Something Begins;Dorregaray;Nenneke;1;0.0;0.0036363636363636364
65;Something Ends, Something Begins;Dorregaray;Radcliffe;1;0.0;0.0036363636363636364
66;Something Ends, Something Begins;Dorregaray;Triss;2;0.03571428571428571;0.007272727272727273
67;Something Ends, Something Begins;Dorregaray;Yennefer;1;0.0;0.0036363636363636364
68;Something Ends, Something Begins;Dudu;Gardenia;1;0.0;0.0036363636363636364
69;Something Ends, Something Begins;Eskel;Geralt;2;0.03571428571428571;0.007272727272727273
70;Something Ends, Something Begins;Eskel;Nenneke;2;0.03571428571428571;0.007272727272727273
71;Something Ends, Something Begins;Eskel;Triss;2;0.03571428571428571;0.007272727272727273
72;Something Ends, Something Begins;Eskel;Villentretenmerth;1;0.0;0.0036363636363636364
73;Something Ends, Something Begins;Ethain;Venzlav;1;0.0;0.0036363636363636364
74;Something Ends, Something Begins;Eurneid;Geralt;1;0.0;0.0036363636363636364
75;Something Ends, Something Begins;Eurneid;Iola;3;0.07142857142857142;0.01090909090909091
76;Something Ends, Something Begins;Eurneid;Nenneke;1;0.0;0.0036363636363636364
77;Something Ends, Something Begins;Eurneid;Ragnar;1;0.0;0.0036363636363636364
78;Something Ends, Something Begins;Eurneid;Yennefer;2;0.03571428571428571;0.007272727272727273
79;Something Ends, Something Begins;Fisher;Herwig;2;0.03571428571428571;0.007272727272727273
80;Something Ends, Something Begins;Freixenet;Freya;1;0.0;0.0036363636363636364
81;Something Ends, Something Begins;Freixenet;Kashka;1;0.0;0.0036363636363636364
82;Something Ends, Something Begins;Freixenet;Sh'eenaz;1;0.0;0.0036363636363636364
83;Something Ends, Something Begins;Freya;Gardenia;1;0.0;0.0036363636363636364
84;Something Ends, Something Begins;Freya;Geralt;3;0.07142857142857142;0.01090909090909091
85;Something Ends, Something Begins;Freya;Herwig;1;0.0;0.0036363636363636364
86;Something Ends, Something Begins;Freya;Loki;1;0.0;0.0036363636363636364
87;Something Ends, Something Begins;Freya;Radcliffe;1;0.0;0.0036363636363636364
88;Something Ends, Something Begins;Freya;Willem;1;0.0;0.0036363636363636364
89;Something Ends, Something Begins;Freya;Yves;1;0.0;0.0036363636363636364
90;Something Ends, Something Begins;Galahad;Geralt;4;0.10714285714285714;0.014545454545454545
91;Something Ends, Something Begins;Galahad;Herwig;1;0.0;0.0036363636363636364
92;Something Ends, Something Begins;Galahad;Kashka;1;0.0;0.0036363636363636364
93;Something Ends, Something Begins;Galahad;Yennefer;1;0.0;0.0036363636363636364
94;Something Ends, Something Begins;Gardenia;Geralt;1;0.0;0.0036363636363636364
95;Something Ends, Something Begins;Gardenia;Herwig;1;0.0;0.0036363636363636364
96;Something Ends, Something Begins;Gardenia;Nenneke;1;0.0;0.0036363636363636364
97;Something Ends, Something Begins;Geralt;Herwig;7;0.21428571428571427;0.025454545454545455
98;Something Ends, Something Begins;Geralt;Kelpie;1;0.0;0.0036363636363636364
99;Something Ends, Something Begins;Geralt;Merle;1;0.0;0.0036363636363636364
100;Something Ends, Something Begins;Geralt;Mona;1;0.0;0.0036363636363636364
101;Something Ends, Something Begins;Geralt;Morenn;1;0.0;0.0036363636363636364
102;Something Ends, Something Begins;Geralt;Nenneke;3;0.07142857142857142;0.01090909090909091
103;Something Ends, Something Begins;Geralt;Sh'eenaz;1;0.0;0.0036363636363636364
104;Something Ends, Something Begins;Geralt;Vesemir;1;0.0;0.0036363636363636364
105;Something Ends, Something Begins;Geralt;Yennefer;29;1.0;0.10545454545454545
106;Something Ends, Something Begins;Herwig;Kashka;1;0.0;0.0036363636363636364
107;Something Ends, Something Begins;Herwig;Loki;4;0.10714285714285714;0.014545454545454545
108;Something Ends, Something Begins;Herwig;Nenneke;6;0.17857142857142858;0.02181818181818182
109;Something Ends, Something Begins;Herwig;Radcliffe;1;0.0;0.0036363636363636364
110;Something Ends, Something Begins;Herwig;Yennefer;1;0.0;0.0036363636363636364
111;Something Ends, Something Begins;Iola;Jarre;1;0.0;0.0036363636363636364
112;Something Ends, Something Begins;Iola;Kelpie;1;0.0;0.0036363636363636364
113;Something Ends, Something Begins;Iola;Nenneke;1;0.0;0.0036363636363636364
114;Something Ends, Something Begins;Jarre;Yennefer;2;0.03571428571428571;0.007272727272727273
115;Something Ends, Something Begins;Kashka;Lily;1;0.0;0.0036363636363636364
116;Something Ends, Something Begins;Kashka;Loki;1;0.0;0.0036363636363636364
117;Something Ends, Something Begins;Kashka;Mona;4;0.10714285714285714;0.014545454545454545
118;Something Ends, Something Begins;Kashka;Morenn;4;0.10714285714285714;0.014545454545454545
119;Something Ends, Something Begins;Kashka;Nenneke;1;0.0;0.0036363636363636364
120;Something Ends, Something Begins;Kelpie;Sandy;1;0.0;0.0036363636363636364
121;Something Ends, Something Begins;Loki;Ragnar;2;0.03571428571428571;0.007272727272727273
122;Something Ends, Something Begins;Matholm;Ragnar;1;0.0;0.0036363636363636364
123;Something Ends, Something Begins;Matholm;Sigismund;1;0.0;0.0036363636363636364
124;Something Ends, Something Begins;Matholm;Sulivoy;2;0.03571428571428571;0.007272727272727273
125;Something Ends, Something Begins;Matholm;Venzlav;1;0.0;0.0036363636363636364
126;Something Ends, Something Begins;Merle;Villentretenmerth;3;0.07142857142857142;0.01090909090909091
127;Something Ends, Something Begins;Nenneke;Sh'eenaz;1;0.0;0.0036363636363636364
128;Something Ends, Something Begins;Nenneke;Triss;1;0.0;0.0036363636363636364
129;Something Ends, Something Begins;Nenneke;Yennefer;8;0.25;0.02909090909090909
130;Something Ends, Something Begins;Nenneke;Yves;1;0.0;0.0036363636363636364
131;Something Ends, Something Begins;Radcliffe;Triss;1;0.0;0.0036363636363636364
132;Something Ends, Something Begins;Radcliffe;Villentretenmerth;1;0.0;0.0036363636363636364
133;Something Ends, Something Begins;Ragnar;Yves;1;0.0;0.0036363636363636364
134;Something Ends, Something Begins;Sandy;Yennefer;1;0.0;0.0036363636363636364
135;Something Ends, Something Begins;Sh'eenaz;Villentretenmerth;1;0.0;0.0036363636363636364
136;Something Ends, Something Begins;Sh'eenaz;Yarpen;2;0.03571428571428571;0.007272727272727273
137;Something Ends, Something Begins;Sh'eenaz;Yennefer;2;0.03571428571428571;0.007272727272727273
138;Something Ends, Something Begins;Sulivoy;Yves;2;0.03571428571428571;0.007272727272727273
139;Something Ends, Something Begins;Triss;Yennefer;1;0.0;0.0036363636363636364
140;Something Ends, Something Begins;Vesemir;Yennefer;1;0.0;0.0036363636363636364
141;Something Ends, Something Begins;Villentretenmerth;Yarpen;1;0.0;0.0036363636363636364
142;Something Ends, Something Begins;Vissing;Yennefer;1;0.0;0.0036363636363636364
143;Something Ends, Something Begins;Willem;Yarpen;1;0.0;0.0036363636363636364
